variant,seed,acc_train,acc_test,t_repr_s,t_fit_s,t_eval_s,t_total_s,dim,wl_t,wl_kmax,dw_p,dw_R,dw_t,dw_kmax,mlp_p,mlp_R,mlp_t,mlp_kmax,mlp_layers,mlp_hidden,mlp_d,mlp_act,p,n,variant_dir
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.22270512580872,0.0042207241058349,0.0008001327514648,43.228549003601074,20,3,40,0.1,50,3,20,0.2,100,3,40,2,128,64,relu,0.1,40,p0.2_R100_L2_H128_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,44.00129699707031,0.0051660537719726,0.000762939453125,44.0080509185791,20,3,40,0.1,50,3,20,0.2,100,3,40,2,128,64,relu,0.1,40,p0.2_R100_L2_H128_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.192545890808105,0.00506591796875,0.000760793685913,43.19920372962952,20,3,40,0.1,50,3,20,0.2,100,3,40,2,128,64,relu,0.1,40,p0.2_R100_L2_H128_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.93352293968201,0.0046389102935791,0.0009121894836425,43.9399528503418,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,32,relu,0.1,40,p0.2_R100_L2_H20_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.38347101211548,0.0052962303161621,0.0015678405761718,43.39116501808167,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,32,relu,0.1,40,p0.2_R100_L2_H20_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,44.026073694229126,0.0043439865112304,0.0008790493011474,44.03220582008362,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,32,relu,0.1,40,p0.2_R100_L2_H20_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.33118486404419,0.0042440891265869,0.0007598400115966,43.337023973464966,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,32,relu,0.1,40,p0.2_R100_L2_H20_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.29205679893494,0.008070945739746,0.0010819435119628,44.302088022232056,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,64,relu,0.1,40,p0.2_R100_L2_H20_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.69903016090393,0.0040459632873535,0.000770092010498,43.704684019088745,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,64,relu,0.1,40,p0.2_R100_L2_H20_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.58538508415222,0.0048599243164062,0.000770092010498,43.591846227645874,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,64,relu,0.1,40,p0.2_R100_L2_H20_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.617231130599976,0.0066969394683837,0.0007688999176025,43.62552618980408,20,3,40,0.1,50,3,20,0.2,100,3,40,2,20,64,relu,0.1,40,p0.2_R100_L2_H20_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.35422897338867,0.0044760704040527,0.0007269382476806,44.36028718948364,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,32,relu,0.1,40,p0.2_R100_L2_H64_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.62093997001648,0.0077707767486572,0.0008289813995361,43.6303608417511,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,32,relu,0.1,40,p0.2_R100_L2_H64_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.64999985694885,0.0053591728210449,0.0007669925689697,43.65696787834168,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,32,relu,0.1,40,p0.2_R100_L2_H64_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.99694395065308,0.004824161529541,0.0007939338684082,44.0034019947052,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,32,relu,0.1,40,p0.2_R100_L2_H64_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.38679218292236,0.0055232048034667,0.0008389949798583,43.39404273033142,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,64,relu,0.1,40,p0.2_R100_L2_H64_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,42.98110103607178,0.0041761398315429,0.0008018016815185,42.98695993423462,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,64,relu,0.1,40,p0.2_R100_L2_H64_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,42.90874695777893,0.0038008689880371,0.0007669925689697,42.91414093971253,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,64,relu,0.1,40,p0.2_R100_L2_H64_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.74358606338501,0.0045077800750732,0.0008878707885742,42.74980020523071,20,3,40,0.1,50,3,20,0.2,100,3,40,2,64,64,relu,0.1,40,p0.2_R100_L2_H64_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.484838008880615,0.0070090293884277,0.0008141994476318,43.49355101585388,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,32,relu,0.1,40,p0.2_R100_L3_H128_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.23749589920044,0.0047581195831298,0.0008127689361572,43.24389886856079,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,32,relu,0.1,40,p0.2_R100_L3_H128_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.2426278591156,0.0059781074523925,0.0007517337799072,43.250298261642456,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,32,relu,0.1,40,p0.2_R100_L3_H128_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.45727896690369,0.0086426734924316,0.0008108615875244,43.46762895584106,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,32,relu,0.1,40,p0.2_R100_L3_H128_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.50765681266785,0.0051310062408447,0.0007641315460205,43.51442003250122,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,64,relu,0.1,40,p0.2_R100_L3_H128_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.12470197677612,0.0050008296966552,0.0007867813110351,43.13135409355164,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,64,relu,0.1,40,p0.2_R100_L3_H128_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,42.94215607643128,0.0048089027404785,0.000737190246582,42.94853401184082,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,64,relu,0.1,40,p0.2_R100_L3_H128_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.782686948776245,0.007369041442871,0.0008289813995361,42.79172682762146,20,3,40,0.1,50,3,20,0.2,100,3,40,3,128,64,relu,0.1,40,p0.2_R100_L3_H128_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.58254885673523,0.004885196685791,0.0008320808410644,43.58914589881897,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,32,relu,0.1,40,p0.2_R100_L3_H20_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.06982183456421,0.0056638717651367,0.0008351802825927,43.07714295387268,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,32,relu,0.1,40,p0.2_R100_L3_H20_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,42.86735701560974,0.0041930675506591,0.0007729530334472,42.8731427192688,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,32,relu,0.1,40,p0.2_R100_L3_H20_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.96456098556519,0.0041821002960205,0.0007650852203369,42.97038197517395,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,32,relu,0.1,40,p0.2_R100_L3_H20_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.65064883232117,0.0070610046386718,0.000878095626831,43.65943098068237,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,64,relu,0.1,40,p0.2_R100_L3_H20_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.24020385742188,0.0040340423583984,0.0008308887481689,43.24591779708862,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,64,relu,0.1,40,p0.2_R100_L3_H20_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.323843002319336,0.0061290264129638,0.0007820129394531,43.33158898353577,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,64,relu,0.1,40,p0.2_R100_L3_H20_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.15271496772766,0.004166841506958,0.0007581710815429,43.15856504440308,20,3,40,0.1,50,3,20,0.2,100,3,40,3,20,64,relu,0.1,40,p0.2_R100_L3_H20_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.39933681488037,0.0060977935791015,0.0008890628814697,44.40718007087708,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,32,relu,0.1,40,p0.2_R100_L3_H64_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,44.306180000305176,0.0066816806793212,0.0008141994476318,44.31456685066223,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,32,relu,0.1,40,p0.2_R100_L3_H64_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,44.33833909034729,0.0039699077606201,0.0007729530334472,44.34391808509827,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,32,relu,0.1,40,p0.2_R100_L3_H64_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,44.06097102165222,0.0093889236450195,0.0026991367340087,44.07389903068543,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,32,relu,0.1,40,p0.2_R100_L3_H64_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.71928906440735,0.0103089809417724,0.0011391639709472,44.73162484169006,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,64,relu,0.1,40,p0.2_R100_L3_H64_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,44.26628470420837,0.0051431655883789,0.0007448196411132,44.27304601669312,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,64,relu,0.1,40,p0.2_R100_L3_H64_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.61739206314087,0.0085928440093994,0.0008790493011474,43.62768292427063,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,64,relu,0.1,40,p0.2_R100_L3_H64_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.38167095184326,0.0056848526000976,0.0007808208465576,43.38896012306213,20,3,40,0.1,50,3,20,0.2,100,3,40,3,64,64,relu,0.1,40,p0.2_R100_L3_H64_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.48950505256653,0.006072998046875,0.0008530616760253,43.49727821350098,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,32,relu,0.1,40,p0.2_R100_L5_H128_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.362805128097534,0.0055928230285644,0.0007960796356201,43.3701491355896,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,32,relu,0.1,40,p0.2_R100_L5_H128_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.32147812843323,0.0068259239196777,0.0007789134979248,43.32991600036621,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,32,relu,0.1,40,p0.2_R100_L5_H128_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.10052680969238,0.0047521591186523,0.000882863998413,43.1070032119751,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,32,relu,0.1,40,p0.2_R100_L5_H128_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.0189220905304,0.0059008598327636,0.000864028930664,44.02653217315674,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,64,relu,0.1,40,p0.2_R100_L5_H128_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.61849069595337,0.0042307376861572,0.0008261203765869,43.6243851184845,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,64,relu,0.1,40,p0.2_R100_L5_H128_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.47082877159119,0.005526065826416,0.0007479190826416,43.47794628143311,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,64,relu,0.1,40,p0.2_R100_L5_H128_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.25749087333679,0.0044779777526855,0.0008430480957031,43.26362895965576,20,3,40,0.1,50,3,20,0.2,100,3,40,5,128,64,relu,0.1,40,p0.2_R100_L5_H128_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.79317307472229,0.0089731216430664,0.0010488033294677,43.80413579940796,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,32,relu,0.1,40,p0.2_R100_L5_H20_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.11136102676392,0.0041861534118652,0.0008051395416259,43.11742687225342,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,32,relu,0.1,40,p0.2_R100_L5_H20_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,42.922041177749634,0.0044898986816406,0.000760793685913,42.92810964584351,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,32,relu,0.1,40,p0.2_R100_L5_H20_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.68064403533936,0.0048139095306396,0.0009138584136962,42.6871988773346,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,32,relu,0.1,40,p0.2_R100_L5_H20_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.32025694847107,0.0058021545410156,0.0009698867797851,43.32791996002197,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,64,relu,0.1,40,p0.2_R100_L5_H20_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.29449915885925,0.0066432952880859,0.0007879734039306,43.30285811424256,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,64,relu,0.1,40,p0.2_R100_L5_H20_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.09472680091858,0.0038821697235107,0.0007679462432861,43.1002049446106,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,64,relu,0.1,40,p0.2_R100_L5_H20_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.98612976074219,0.0043859481811523,0.0007259845733642,42.99207377433777,20,3,40,0.1,50,3,20,0.2,100,3,40,5,20,64,relu,0.1,40,p0.2_R100_L5_H20_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.29695010185242,0.0053751468658447,0.0008680820465087,43.3040611743927,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,32,relu,0.1,40,p0.2_R100_L5_H64_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,42.86774301528931,0.0041079521179199,0.0007400512695312,42.873440980911255,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,32,relu,0.1,40,p0.2_R100_L5_H64_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,42.8613817691803,0.0038442611694335,0.0007479190826416,42.8667938709259,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,32,relu,0.1,40,p0.2_R100_L5_H64_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.643423080444336,0.0062339305877685,0.0007662773132324,42.65125012397766,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,32,relu,0.1,40,p0.2_R100_L5_H64_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.47875714302063,0.00962495803833,0.0010709762573242,43.49030113220215,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,64,relu,0.1,40,p0.2_R100_L5_H64_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.67401099205017,0.0055930614471435,0.0009360313415527,43.68138289451599,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,64,relu,0.1,40,p0.2_R100_L5_H64_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,44.08367204666138,0.0053088665008544,0.0007941722869873,44.090664863586426,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,64,relu,0.1,40,p0.2_R100_L5_H64_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.83107018470764,0.0054359436035156,0.0008220672607421,43.83817386627197,20,3,40,0.1,50,3,20,0.2,100,3,40,5,64,64,relu,0.1,40,p0.2_R100_L5_H64_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.36853885650635,0.007188081741333,0.0008580684661865,43.37748217582703,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,32,relu,0.1,40,p0.2_R50_L10_H128_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.44381308555603,0.0053601264953613,0.0008208751678466,43.45082712173462,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,32,relu,0.1,40,p0.2_R50_L10_H128_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.4535608291626,0.0041480064392089,0.0007741451263427,43.459315061569214,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,32,relu,0.1,40,p0.2_R50_L10_H128_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.25016498565674,0.0043311119079589,0.0007469654083251,43.256105184555054,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,32,relu,0.1,40,p0.2_R50_L10_H128_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.49443292617798,0.006213903427124,0.0009257793426513,44.50241422653198,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,64,relu,0.1,40,p0.2_R50_L10_H128_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.50557208061218,0.0050759315490722,0.0009002685546875,43.5123782157898,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,64,relu,0.1,40,p0.2_R50_L10_H128_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.369616985321045,0.0049810409545898,0.0007741451263427,43.376181840896606,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,64,relu,0.1,40,p0.2_R50_L10_H128_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.17443776130676,0.0059480667114257,0.0007779598236083,43.18199491500855,20,3,40,0.1,50,3,20,0.2,50,3,40,10,128,64,relu,0.1,40,p0.2_R50_L10_H128_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,42.834712266922,0.0056037902832031,0.000864028930664,42.842031717300415,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,32,relu,0.1,40,p0.2_R50_L10_H20_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,42.979864835739136,0.0041451454162597,0.0007708072662353,42.98561692237854,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,32,relu,0.1,40,p0.2_R50_L10_H20_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.03127598762512,0.0052630901336669,0.0007328987121582,43.03810691833496,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,32,relu,0.1,40,p0.2_R50_L10_H20_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.94945693016052,0.0042591094970703,0.0008068084716796,42.955365896224976,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,32,relu,0.1,40,p0.2_R50_L10_H20_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.0051691532135,0.0125918388366699,0.001061201095581,44.01970195770264,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,64,relu,0.1,40,p0.2_R50_L10_H20_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,45.49251890182495,0.0093050003051757,0.0015559196472167,45.50422406196594,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,64,relu,0.1,40,p0.2_R50_L10_H20_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,44.335099935531616,0.0065391063690185,0.0007719993591308,44.34328293800354,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,64,relu,0.1,40,p0.2_R50_L10_H20_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.98358607292175,0.0042729377746582,0.00077486038208,43.98945903778076,20,3,40,0.1,50,3,20,0.2,50,3,40,10,20,64,relu,0.1,40,p0.2_R50_L10_H20_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.6148579120636,0.0071368217468261,0.0012581348419189,43.62409281730652,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,32,relu,0.1,40,p0.2_R50_L10_H64_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.763986110687256,0.0040967464447021,0.000784158706665,43.769700050354,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,32,relu,0.1,40,p0.2_R50_L10_H64_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.55001902580261,0.0042800903320312,0.0007448196411132,43.55587720870972,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,32,relu,0.1,40,p0.2_R50_L10_H64_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.52379584312439,0.0054981708526611,0.00089693069458,43.53102779388428,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,32,relu,0.1,40,p0.2_R50_L10_H64_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.480732917785645,0.0061631202697753,0.0008769035339355,43.4886326789856,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,64,relu,0.1,40,p0.2_R50_L10_H64_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,42.981070041656494,0.0041499137878417,0.0008671283721923,42.98690891265869,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,64,relu,0.1,40,p0.2_R50_L10_H64_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.031110763549805,0.0059671401977539,0.000777244567871,43.038684129714966,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,64,relu,0.1,40,p0.2_R50_L10_H64_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.76737904548645,0.0050928592681884,0.0007691383361816,42.774080991745,20,3,40,0.1,50,3,20,0.2,50,3,40,10,64,64,relu,0.1,40,p0.2_R50_L10_H64_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.1594340801239,0.0055921077728271,0.0007929801940917,43.16664814949036,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,32,relu,0.1,40,p0.2_R50_L2_H128_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,42.95310091972351,0.0043849945068359,0.0008049011230468,42.95918703079224,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,32,relu,0.1,40,p0.2_R50_L2_H128_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,42.99858498573303,0.0039570331573486,0.0007688999176025,43.004132986068726,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,32,relu,0.1,40,p0.2_R50_L2_H128_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,42.94949507713318,0.0042510032653808,0.0007202625274658,42.955291986465454,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,32,relu,0.1,40,p0.2_R50_L2_H128_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.97507691383362,0.0054788589477539,0.0007910728454589,43.982234954833984,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,64,relu,0.1,40,p0.2_R50_L2_H128_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,44.11710286140442,0.0049149990081787,0.0008571147918701,44.12369322776794,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,64,relu,0.1,40,p0.2_R50_L2_H128_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.88748812675476,0.0044937133789062,0.0008001327514648,43.89362096786499,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,64,relu,0.1,40,p0.2_R50_L2_H128_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.8366060256958,0.0042760372161865,0.0007679462432861,43.84247899055481,20,3,40,0.1,50,3,20,0.2,50,3,40,2,128,64,relu,0.1,40,p0.2_R50_L2_H128_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.82607197761536,0.0119690895080566,0.0012321472167968,43.84015607833862,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,32,relu,0.1,40,p0.2_R50_L2_H20_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.94771885871887,0.0050292015075683,0.0008018016815185,43.95437788963318,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,32,relu,0.1,40,p0.2_R50_L2_H20_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,44.04154896736145,0.0038862228393554,0.000781774520874,44.04704308509827,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,32,relu,0.1,40,p0.2_R50_L2_H20_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,44.1721887588501,0.0047328472137451,0.0007600784301757,44.17851996421814,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,32,relu,0.1,40,p0.2_R50_L2_H20_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,44.34741806983948,0.0058119297027587,0.000892162322998,44.35497999191284,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,64,relu,0.1,40,p0.2_R50_L2_H20_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.85533285140991,0.006871223449707,0.0008487701416015,43.863921880722046,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,64,relu,0.1,40,p0.2_R50_L2_H20_D64_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.518198013305664,0.0037987232208251,0.0007662773132324,43.52359223365784,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,64,relu,0.1,40,p0.2_R50_L2_H20_D64_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.35095191001892,0.0072970390319824,0.0007758140563964,43.35988402366638,20,3,40,0.1,50,3,20,0.2,50,3,40,2,20,64,relu,0.1,40,p0.2_R50_L2_H20_D64_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.69028186798096,0.0055882930755615,0.0008561611175537,43.6976318359375,20,3,40,0.1,50,3,20,0.2,50,3,40,2,64,32,relu,0.1,40,p0.2_R50_L2_H64_D32_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,43.43087720870972,0.0060498714447021,0.0010862350463867,43.43896985054016,20,3,40,0.1,50,3,20,0.2,50,3,40,2,64,32,relu,0.1,40,p0.2_R50_L2_H64_D32_relu
dropWL-mean,20250927,0.9988095238095238,0.9972222222222222,43.40776610374451,0.0040028095245361,0.0008070468902587,43.41343188285828,20,3,40,0.1,50,3,20,0.2,50,3,40,2,64,32,relu,0.1,40,p0.2_R50_L2_H64_D32_relu
dropWL-mean,20250928,0.9976190476190476,1.0,43.9222149848938,0.0054268836975097,0.0007359981536865,43.92924690246582,20,3,40,0.1,50,3,20,0.2,50,3,40,2,64,32,relu,0.1,40,p0.2_R50_L2_H64_D32_relu
dropWL-mean,20250925,0.9976190476190476,1.0,43.13238406181336,0.0047409534454345,0.0007920265197753,43.13881015777588,20,3,40,0.1,50,3,20,0.2,50,3,40,2,64,64,relu,0.1,40,p0.2_R50_L2_H64_D64_relu
dropWL-mean,20250926,0.9988095238095238,0.9972222222222222,42.95265603065491,0.0052847862243652,0.0008001327514648,42.95955991744995,20,3,40,0.1,50,3,20,0.2,50,3,40,2,64,64,relu,0.1,40,p0.2_R50_L2_H64_D64_relu
